SETTLEMENTDATE,start_date,end_date,TOTALDEMAND,Is_Workday,Is_Aus_Holiday,Min Temp (K),Max Temp (K),Max Wind Speed (m/s),Afternoon Humidity,Afternoon Pressure,Morning Temp,Afternoon Temp,causal_events
2019-08-03 20:30:00,2019-08-03 20:30:00,2019-08-03 20:59:59,9242.8,0,0,280.28,290.81,5.7,66.0,1029.0,281.35,281.2,[]
2019-08-03 21:00:00,2019-08-03 21:00:00,2019-08-03 21:29:59,9198.75,0,0,280.28,290.81,5.7,66.0,1029.0,281.35,281.2,[]
2019-08-03 21:30:00,2019-08-03 21:30:00,2019-08-03 21:59:59,9048.31,0,0,280.28,290.81,5.7,66.0,1029.0,281.35,281.2,[]
2019-08-03 22:00:00,2019-08-03 22:00:00,2019-08-03 22:29:59,8891.69,0,0,280.28,290.81,5.7,66.0,1029.0,281.35,281.2,[]
2019-08-03 22:30:00,2019-08-03 22:30:00,2019-08-03 22:59:59,8817.57,0,0,280.28,290.81,5.7,66.0,1029.0,281.35,281.2,[]
2019-08-03 23:00:00,2019-08-03 23:00:00,2019-08-03 23:29:59,8633.86,0,0,280.28,290.81,5.7,66.0,1029.0,281.35,281.2,[]
2019-08-03 23:30:00,2019-08-03 23:30:00,2019-08-03 23:59:59,8468.51,0,0,280.28,290.81,5.7,66.0,1029.0,281.35,281.2,[]
2019-08-04 00:00:00,2019-08-04 00:00:00,2019-08-04 00:29:59,8214.72,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 00:30:00,2019-08-04 00:30:00,2019-08-04 00:59:59,8032.02,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 01:00:00,2019-08-04 01:00:00,2019-08-04 01:29:59,7754.67,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 01:30:00,2019-08-04 01:30:00,2019-08-04 01:59:59,7561.47,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 02:00:00,2019-08-04 02:00:00,2019-08-04 02:29:59,7303.58,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 02:30:00,2019-08-04 02:30:00,2019-08-04 02:59:59,7069.44,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 03:00:00,2019-08-04 03:00:00,2019-08-04 03:29:59,6879.43,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 03:30:00,2019-08-04 03:30:00,2019-08-04 03:59:59,6745.24,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 04:00:00,2019-08-04 04:00:00,2019-08-04 04:29:59,6645.28,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 04:30:00,2019-08-04 04:30:00,2019-08-04 04:59:59,6633.02,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 05:00:00,2019-08-04 05:00:00,2019-08-04 05:29:59,6708.77,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 05:30:00,2019-08-04 05:30:00,2019-08-04 05:59:59,6814.92,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 06:00:00,2019-08-04 06:00:00,2019-08-04 06:29:59,6929.56,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 06:30:00,2019-08-04 06:30:00,2019-08-04 06:59:59,7202.77,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 07:00:00,2019-08-04 07:00:00,2019-08-04 07:29:59,7517.1,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 07:30:00,2019-08-04 07:30:00,2019-08-04 07:59:59,7873.48,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 08:00:00,2019-08-04 08:00:00,2019-08-04 08:29:59,8286.24,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 08:30:00,2019-08-04 08:30:00,2019-08-04 08:59:59,8495.21,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 09:00:00,2019-08-04 09:00:00,2019-08-04 09:29:59,8582.25,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 09:30:00,2019-08-04 09:30:00,2019-08-04 09:59:59,8522.56,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 10:00:00,2019-08-04 10:00:00,2019-08-04 10:29:59,8322.38,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 10:30:00,2019-08-04 10:30:00,2019-08-04 10:59:59,8099.54,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 11:00:00,2019-08-04 11:00:00,2019-08-04 11:29:59,7798.43,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 11:30:00,2019-08-04 11:30:00,2019-08-04 11:59:59,7576.66,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 12:00:00,2019-08-04 12:00:00,2019-08-04 12:29:59,7355.72,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 12:30:00,2019-08-04 12:30:00,2019-08-04 12:59:59,7226.81,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 13:00:00,2019-08-04 13:00:00,2019-08-04 13:29:59,7112.74,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 13:30:00,2019-08-04 13:30:00,2019-08-04 13:59:59,7020.77,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 14:00:00,2019-08-04 14:00:00,2019-08-04 14:29:59,6990.98,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 14:30:00,2019-08-04 14:30:00,2019-08-04 14:59:59,7040.56,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 15:00:00,2019-08-04 15:00:00,2019-08-04 15:29:59,7210.02,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 15:30:00,2019-08-04 15:30:00,2019-08-04 15:59:59,7434.52,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 16:00:00,2019-08-04 16:00:00,2019-08-04 16:29:59,7678.46,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 16:30:00,2019-08-04 16:30:00,2019-08-04 16:59:59,8070.82,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 17:00:00,2019-08-04 17:00:00,2019-08-04 17:29:59,8579.75,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 17:30:00,2019-08-04 17:30:00,2019-08-04 17:59:59,9129.31,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 18:00:00,2019-08-04 18:00:00,2019-08-04 18:29:59,9843.64,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 18:30:00,2019-08-04 18:30:00,2019-08-04 18:59:59,10077.0,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 19:00:00,2019-08-04 19:00:00,2019-08-04 19:29:59,10008.25,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 19:30:00,2019-08-04 19:30:00,2019-08-04 19:59:59,9807.73,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 20:00:00,2019-08-04 20:00:00,2019-08-04 20:29:59,9675.37,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 20:30:00,2019-08-04 20:30:00,2019-08-04 20:59:59,9540.81,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 21:00:00,2019-08-04 21:00:00,2019-08-04 21:29:59,9352.12,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 21:30:00,2019-08-04 21:30:00,2019-08-04 21:59:59,9179.43,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 22:00:00,2019-08-04 22:00:00,2019-08-04 22:29:59,8802.54,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 22:30:00,2019-08-04 22:30:00,2019-08-04 22:59:59,8625.76,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 23:00:00,2019-08-04 23:00:00,2019-08-04 23:29:59,8322.17,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-04 23:30:00,2019-08-04 23:30:00,2019-08-04 23:59:59,8157.74,0,0,280.63,293.16,6.2,81.0,1025.0,283.0,282.2,[]
2019-08-05 00:00:00,2019-08-05 00:00:00,2019-08-05 00:29:59,7967.08,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 00:30:00,2019-08-05 00:30:00,2019-08-05 00:59:59,7743.67,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 01:00:00,2019-08-05 01:00:00,2019-08-05 01:29:59,7575.73,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 01:30:00,2019-08-05 01:30:00,2019-08-05 01:59:59,7409.12,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 02:00:00,2019-08-05 02:00:00,2019-08-05 02:29:59,7248.42,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 02:30:00,2019-08-05 02:30:00,2019-08-05 02:59:59,7020.88,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 03:00:00,2019-08-05 03:00:00,2019-08-05 03:29:59,6862.83,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 03:30:00,2019-08-05 03:30:00,2019-08-05 03:59:59,6754.32,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 04:00:00,2019-08-05 04:00:00,2019-08-05 04:29:59,6721.99,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 04:30:00,2019-08-05 04:30:00,2019-08-05 04:59:59,6798.41,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 05:00:00,2019-08-05 05:00:00,2019-08-05 05:29:59,6972.26,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 05:30:00,2019-08-05 05:30:00,2019-08-05 05:59:59,7370.72,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 06:00:00,2019-08-05 06:00:00,2019-08-05 06:29:59,7802.29,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 06:30:00,2019-08-05 06:30:00,2019-08-05 06:59:59,8643.31,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 07:00:00,2019-08-05 07:00:00,2019-08-05 07:29:59,9389.29,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 07:30:00,2019-08-05 07:30:00,2019-08-05 07:59:59,9896.13,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 08:00:00,2019-08-05 08:00:00,2019-08-05 08:29:59,10038.81,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 08:30:00,2019-08-05 08:30:00,2019-08-05 08:59:59,9853.37,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 09:00:00,2019-08-05 09:00:00,2019-08-05 09:29:59,9437.94,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 09:30:00,2019-08-05 09:30:00,2019-08-05 09:59:59,9182.67,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 10:00:00,2019-08-05 10:00:00,2019-08-05 10:29:59,8872.06,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 10:30:00,2019-08-05 10:30:00,2019-08-05 10:59:59,8587.25,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 11:00:00,2019-08-05 11:00:00,2019-08-05 11:29:59,8330.3,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,"[{""text"": ""Sydney rental vacancies reached record highs (25,000 vacant homes, ~3.5%), driving falling median rents and tenant outflows interstate, implying lower residential occupancy and reduced electricity demand in NSW."", ""category"": ""Soc_Economic"", ""scope"": ""State_Wide"", ""type"": ""Fact"", ""relevance_score"": 5, ""publication_time"": ""2019-08-05 11:10:00"", ""justification"": ""Measured vacancy surge and rent declines indicate falling residential occupancy and tenant migration (to QLD), which reduces baseline residential electricity demand in NSW, particularly Sydney."", ""source"": ""https://www.news.com.au/finance/real-estate/sydney-nsw/sydney-becomes-tenants-dream-as-rental-vacancies-at-highest-level-since-2005/news-story/aaff1c8db20e6fe1d991ea82e3946434""}]"
2019-08-05 11:30:00,2019-08-05 11:30:00,2019-08-05 11:59:59,8100.72,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 12:00:00,2019-08-05 12:00:00,2019-08-05 12:29:59,7855.69,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 12:30:00,2019-08-05 12:30:00,2019-08-05 12:59:59,7720.27,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 13:00:00,2019-08-05 13:00:00,2019-08-05 13:29:59,7678.5,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 13:30:00,2019-08-05 13:30:00,2019-08-05 13:59:59,7616.18,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,"[{""text"": ""Mascot Towers (Sydney) was evacuated after engineers found rapid deterioration and structural instability; owners are planning staged remedial works (phase one tender ~$4.3m, contingencies up to $10m) funded via special levies and potential loans."", ""category"": ""Soc_Economic"", ""scope"": ""Local_Point"", ""type"": ""Fact"", ""relevance_score"": 4, ""publication_time"": ""2019-08-05 13:33:00"", ""justification"": ""Confirmed evacuation reduces residential electricity consumption while planned remediation and construction works will raise local construction demand; financial/timing uncertainty affects when normal occupancy (and associated load) will resume.""}]"
2019-08-05 14:00:00,2019-08-05 14:00:00,2019-08-05 14:29:59,7585.99,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 14:30:00,2019-08-05 14:30:00,2019-08-05 14:59:59,7618.84,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 15:00:00,2019-08-05 15:00:00,2019-08-05 15:29:59,7717.65,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 15:30:00,2019-08-05 15:30:00,2019-08-05 15:59:59,7866.93,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 16:00:00,2019-08-05 16:00:00,2019-08-05 16:29:59,8120.35,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 16:30:00,2019-08-05 16:30:00,2019-08-05 16:59:59,8418.33,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 17:00:00,2019-08-05 17:00:00,2019-08-05 17:29:59,8850.45,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 17:30:00,2019-08-05 17:30:00,2019-08-05 17:59:59,9437.3,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 18:00:00,2019-08-05 18:00:00,2019-08-05 18:29:59,10118.97,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 18:30:00,2019-08-05 18:30:00,2019-08-05 18:59:59,10431.74,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 19:00:00,2019-08-05 19:00:00,2019-08-05 19:29:59,10375.86,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 19:30:00,2019-08-05 19:30:00,2019-08-05 19:59:59,10214.24,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 20:00:00,2019-08-05 20:00:00,2019-08-05 20:29:59,9996.34,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 20:30:00,2019-08-05 20:30:00,2019-08-05 20:59:59,9891.74,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 21:00:00,2019-08-05 21:00:00,2019-08-05 21:29:59,9714.05,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 21:30:00,2019-08-05 21:30:00,2019-08-05 21:59:59,9439.4,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 22:00:00,2019-08-05 22:00:00,2019-08-05 22:29:59,9204.06,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 22:30:00,2019-08-05 22:30:00,2019-08-05 22:59:59,9097.5,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 23:00:00,2019-08-05 23:00:00,2019-08-05 23:29:59,8798.72,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-05 23:30:00,2019-08-05 23:30:00,2019-08-05 23:59:59,8621.39,1,0,277.21,293.24,5.1,57.0,1021.0,280.51,279.33,[]
2019-08-06 00:00:00,2019-08-06 00:00:00,2019-08-06 00:29:59,8552.0,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 00:30:00,2019-08-06 00:30:00,2019-08-06 00:59:59,8357.3,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 01:00:00,2019-08-06 01:00:00,2019-08-06 01:29:59,8148.14,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 01:30:00,2019-08-06 01:30:00,2019-08-06 01:59:59,7964.14,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 02:00:00,2019-08-06 02:00:00,2019-08-06 02:29:59,7713.1,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 02:30:00,2019-08-06 02:30:00,2019-08-06 02:59:59,7444.04,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 03:00:00,2019-08-06 03:00:00,2019-08-06 03:29:59,7184.81,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 03:30:00,2019-08-06 03:30:00,2019-08-06 03:59:59,7051.47,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 04:00:00,2019-08-06 04:00:00,2019-08-06 04:29:59,6976.92,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 04:30:00,2019-08-06 04:30:00,2019-08-06 04:59:59,7009.38,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 05:00:00,2019-08-06 05:00:00,2019-08-06 05:29:59,7133.88,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 05:30:00,2019-08-06 05:30:00,2019-08-06 05:59:59,7557.4,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 06:00:00,2019-08-06 06:00:00,2019-08-06 06:29:59,8054.43,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 06:30:00,2019-08-06 06:30:00,2019-08-06 06:59:59,8920.59,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 07:00:00,2019-08-06 07:00:00,2019-08-06 07:29:59,9780.92,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 07:30:00,2019-08-06 07:30:00,2019-08-06 07:59:59,10260.12,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 08:00:00,2019-08-06 08:00:00,2019-08-06 08:29:59,10443.83,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,"[{""text"": ""A major polar blast and associated cold fronts are forecast to drive freezing temperatures, gale-force winds, heavy rain and snow into New South Wales, increasing heating demand and risking power outages."", ""category"": ""Env_Thermal"", ""scope"": ""State_Wide"", ""type"": ""Prediction"", ""relevance_score"": 7, ""publication_time"": ""2019-08-06 08:11:00"", ""justification"": ""Article forecasts a cold snap/polar low affecting NSW that will lower temperatures (driving HVAC/heating load); accompanying damaging winds and rain may cause outages but the primary demand mechanism is temperature-driven."", ""source"": ""https://www.news.com.au/technology/environment/polar-blast-galeforce-winds-lots-of-snow-on-the-way-for-australia/news-story/c68c39ab265f2e5fb4d57d8ee3f6b624""}]"
2019-08-06 08:30:00,2019-08-06 08:30:00,2019-08-06 08:59:59,10153.69,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 09:00:00,2019-08-06 09:00:00,2019-08-06 09:29:59,9634.64,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 09:30:00,2019-08-06 09:30:00,2019-08-06 09:59:59,9366.89,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 10:00:00,2019-08-06 10:00:00,2019-08-06 10:29:59,8998.46,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 10:30:00,2019-08-06 10:30:00,2019-08-06 10:59:59,8696.75,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 11:00:00,2019-08-06 11:00:00,2019-08-06 11:29:59,8389.82,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 11:30:00,2019-08-06 11:30:00,2019-08-06 11:59:59,8051.07,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 12:00:00,2019-08-06 12:00:00,2019-08-06 12:29:59,7845.56,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 12:30:00,2019-08-06 12:30:00,2019-08-06 12:59:59,7699.69,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,"[{""text"": ""Reserve Bank of Australia kept the official cash rate on hold (1%) and signalled further cuts are likely, with commentary highlighting impacts on housing markets including Sydney."", ""category"": ""Soc_Economic"", ""scope"": ""National_NEM"", ""type"": ""Prediction"", ""relevance_score"": 5, ""publication_time"": ""2019-08-06 12:45:00"", ""justification"": ""National monetary policy influences borrowing costs, consumer spending and housing activity in NSW (explicitly mentions Sydney), which can materially affect residential and commercial electricity demand; article uses forward-looking language about likely future rate cuts.""}]"
2019-08-06 13:00:00,2019-08-06 13:00:00,2019-08-06 13:29:59,7588.45,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 13:30:00,2019-08-06 13:30:00,2019-08-06 13:59:59,7504.48,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 14:00:00,2019-08-06 14:00:00,2019-08-06 14:29:59,7448.42,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,"[{""text"": ""NSW lockout laws and related parliamentary inquiry/trial adjustments affecting venue trading hours (lockouts, last-drinks times, takeaway hours) that have suppressed Sydney’s night‑time economy and could change late‑night electricity consumption patterns."", ""category"": ""Soc_Calendar"", ""scope"": ""State_Wide"", ""type"": ""Fact"", ""relevance_score"": 4, ""publication_time"": ""2019-08-06 14:12:00"", ""justification"": ""Deterministic policy on venue hours and proposed changes shift when nightlife, hospitality and transport operate, directly affecting timing and magnitude of late‑night electricity demand in Sydney/NSW."", ""source"": ""https://www.news.com.au/lifestyle/real-life/news-life/how-lockout-laws-have-turned-sydney-into-a-laughing-stock/news-story/3f9a1b23db971e77dcba4235e933642b""}, {""text"": ""NSW Government (Gladys Berejiklian) committed to hosting part of the 2023 FIFA Women’s World Cup in Sydney, a planned major sporting event expected to increase short‑term electricity demand for stadiums, hospitality, transport and broadcasting."", ""category"": ""Soc_Calendar"", ""scope"": ""State_Wide"", ""type"": ""Prediction"", ""relevance_score"": 5, ""publication_time"": ""2019-08-06 14:25:00"", ""justification"": ""Major scheduled sporting events cause concentrated, time‑bound increases in power use (lighting, cooling, catering, media) in host cities; NSW hosting matches will raise local/state demand during match periods."", ""source"": ""https://www.news.com.au/sport/sports-life/angry-backlash-against-left-behind-aussie-citys-world-cup-snub/news-story/e578f95b1721504b95e743d02df46d3d""}]"
2019-08-06 14:30:00,2019-08-06 14:30:00,2019-08-06 14:59:59,7484.58,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 15:00:00,2019-08-06 15:00:00,2019-08-06 15:29:59,7589.8,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 15:30:00,2019-08-06 15:30:00,2019-08-06 15:59:59,7693.5,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,"[{""text"": ""NRL Round 21 (Aug 8-11) includes multiple matches hosted in NSW (Panthers v Sharks at Panthers Stadium; Dragons v Titans at Netstrata Jubilee Stadium; Eels v Knights at Bankwest Stadium; Bulldogs v Tigers at ANZ Stadium; Rabbitohs v Storm at Central Coast Stadium), concentrating evening stadium operations and broadcast viewership across NSW."", ""category"": ""Soc_Calendar"", ""scope"": ""State_Wide"", ""type"": ""Prediction"", ""relevance_score"": 4, ""publication_time"": ""2019-08-06 15:58:00"", ""justification"": ""Multiple evening fixtures in NSW will concentrate stadium loads (lighting, concessions, transport) and household TV-driven consumption during evening peaks, causing modest but measurable shifts in demand patterns."", ""source"": ""https://www.news.com.au/sport/nrl/nrl-teams-round-21/news-story/de7cfa1bd72bd1835a23d9aac0abe93a""}]"
2019-08-06 16:00:00,2019-08-06 16:00:00,2019-08-06 16:29:59,7984.11,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 16:30:00,2019-08-06 16:30:00,2019-08-06 16:59:59,8288.52,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 17:00:00,2019-08-06 17:00:00,2019-08-06 17:29:59,8698.2,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 17:30:00,2019-08-06 17:30:00,2019-08-06 17:59:59,9335.41,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 18:00:00,2019-08-06 18:00:00,2019-08-06 18:29:59,10124.92,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 18:30:00,2019-08-06 18:30:00,2019-08-06 18:59:59,10500.0,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 19:00:00,2019-08-06 19:00:00,2019-08-06 19:29:59,10594.11,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 19:30:00,2019-08-06 19:30:00,2019-08-06 19:59:59,10427.55,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 20:00:00,2019-08-06 20:00:00,2019-08-06 20:29:59,10273.18,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
2019-08-06 20:30:00,2019-08-06 20:30:00,2019-08-06 20:59:59,10132.22,1,0,277.31,295.37,6.7,50.0,1015.0,279.07,281.23,[]
